   197/299     5.92G   0.01973   0.01061  0.001714   0.03205        22       640    0.9351     0.939    0.9505    0.6581    0.0208  0.007203  0.005189
   198/299     5.92G   0.01953   0.01036  0.001702   0.03159        30       640    0.9299    0.9447    0.9505    0.6581    0.0208  0.007205  0.005192
   199/299     5.92G   0.01933    0.0103  0.001614   0.03124        25       640    0.9301    0.9445    0.9505    0.6582    0.0208  0.007206  0.005195
   200/299     5.92G   0.01977   0.01047  0.001756     0.032        30       640    0.9299    0.9445    0.9506    0.6584    0.0208  0.007208    0.0052
   201/299     5.92G   0.01952   0.01032  0.001686   0.03153        36       640    0.9304    0.9448    0.9504    0.6581    0.0208  0.007209  0.005202
   202/299     5.92G   0.01961   0.01039   0.00138   0.03138        46       640    0.9304    0.9448    0.9505    0.6583    0.0208  0.007211   0.00521
   203/299     5.92G   0.01965   0.01036  0.001923   0.03193        21       640    0.9307    0.9448    0.9504    0.6585    0.0208  0.007212  0.005209
   204/299     5.92G   0.01929   0.01029   0.00157   0.03116        29       640    0.9306    0.9448    0.9503    0.6584   0.02081  0.007214  0.005209
   205/299     5.92G   0.01945   0.01029  0.001626   0.03136        32       640    0.9306    0.9448    0.9503    0.6587   0.02081  0.007216  0.005213
   206/299     5.92G   0.01935   0.01016  0.001727   0.03124        28       640    0.9307    0.9448    0.9504    0.6588   0.02081  0.007218  0.005215
   207/299     5.92G   0.01933   0.01033  0.001561   0.03122        22       640    0.9314    0.9434    0.9504    0.6588   0.02081  0.007219  0.005211
   208/299     5.92G   0.01924   0.01011  0.001496   0.03085        28       640    0.9356    0.9393    0.9504    0.6588   0.02081  0.007221  0.005213
   209/299     5.92G   0.01923   0.01005  0.001411    0.0307        25       640    0.9307    0.9442    0.9504    0.6588   0.02081  0.007222  0.005217
   210/299     5.92G   0.01898   0.01028   0.00155   0.03081        34       640    0.9305    0.9447    0.9504    0.6586   0.02081  0.007223  0.005223
   211/299     5.92G   0.01883    0.0101  0.001589   0.03052        36       640    0.9321    0.9432    0.9503    0.6586   0.02081  0.007224  0.005227
   212/299     5.92G    0.0188   0.01006  0.001461   0.03032        15       640    0.9321    0.9432    0.9502    0.6588   0.02082  0.007225  0.005229
   213/299     5.92G   0.01886   0.01005  0.001384   0.03029        16       640    0.9321    0.9434    0.9501    0.6581   0.02082  0.007227  0.005232
   214/299     5.92G   0.01872   0.00993  0.001451    0.0301        37       640    0.9321    0.9434    0.9501    0.6581   0.02082  0.007229  0.005234
   215/299     5.92G   0.01886   0.01005  0.001291    0.0302        32       640    0.9321    0.9435    0.9501     0.658   0.02082   0.00723  0.005238
   216/299     5.92G   0.01888   0.01023  0.001461   0.03057        21       640    0.9321    0.9435    0.9501    0.6584   0.02083  0.007231  0.005242
   217/299     5.92G   0.01881   0.01001  0.001459   0.03028        19       640     0.931    0.9441    0.9501    0.6581   0.02083  0.007232  0.005243
   218/299     5.92G   0.01867   0.00994  0.001408   0.03002        37       640     0.931    0.9441    0.9501    0.6582   0.02083  0.007234  0.005248
   219/299     5.92G   0.01859      0.01  0.001345   0.02994        39       640    0.9314    0.9437      0.95    0.6583   0.02084  0.007236  0.005253
   220/299     5.92G   0.01867   0.01007  0.001218   0.02996        19       640    0.9312    0.9438    0.9499    0.6584   0.02084  0.007237   0.00526
   221/299     5.92G    0.0185  0.009844  0.001254    0.0296        24       640    0.9314    0.9435      0.95    0.6582   0.02084  0.007238  0.005266
   222/299     5.92G   0.01848  0.009944  0.001446   0.02987        18       640    0.9312    0.9435    0.9499     0.658   0.02084   0.00724  0.005272
   223/299     5.92G   0.01865   0.01009  0.001449   0.03018        36       640    0.9305    0.9441      0.95    0.6581   0.02084   0.00724  0.005275
   224/299     5.92G   0.01838   0.01004  0.001563   0.02998        25       640    0.9305    0.9441      0.95    0.6584   0.02084  0.007242  0.005281
   225/299     5.92G    0.0187   0.01016  0.001431   0.03029        20       640    0.9315    0.9427    0.9496     0.658   0.02084  0.007242  0.005285
   226/299     5.92G   0.01859  0.009909  0.001304    0.0298        27       640    0.9316    0.9426    0.9498    0.6583   0.02085  0.007243  0.005292
   227/299     5.92G   0.01828  0.009912  0.001244   0.02943        22       640    0.9316    0.9427    0.9494    0.6582   0.02085  0.007245  0.005298
   228/299     5.92G   0.01843  0.009966  0.001471   0.02987        18       640    0.9362     0.938    0.9494    0.6582   0.02085  0.007246    0.0053
   229/299     5.92G   0.01846   0.01009  0.001408   0.02995        36       640    0.9358    0.9385    0.9492    0.6582   0.02086  0.007247  0.005308
   230/299     5.92G   0.01846   0.01003  0.001407    0.0299        25       640     0.936    0.9382    0.9489     0.658   0.02086  0.007247  0.005314
   231/299     5.92G   0.01836  0.009927  0.001269   0.02956        27       640    0.9316    0.9429    0.9488     0.658   0.02086  0.007247  0.005318
   232/299     5.92G   0.01825  0.009944  0.001296   0.02949        22       640    0.9316    0.9428    0.9487    0.6578   0.02086  0.007248  0.005323
   233/299     5.92G    0.0183  0.009798  0.001221   0.02932        31       640    0.9316     0.943    0.9488    0.6579   0.02087  0.007249  0.005327
   234/299     5.92G   0.01824  0.009815  0.001317   0.02937        20       640    0.9316    0.9428    0.9487    0.6578   0.02087  0.007249   0.00533
   235/299     5.92G   0.01833  0.009919  0.001302   0.02955        27       640    0.9316    0.9428    0.9489    0.6578   0.02087   0.00725  0.005335
   236/299     5.92G   0.01835   0.01001  0.001333   0.02969        62       640    0.9313    0.9429    0.9489    0.6579   0.02087   0.00725  0.005336
   237/299     5.92G   0.01819  0.009803  0.001271   0.02926        24       640    0.9314    0.9426    0.9489     0.658   0.02087  0.007251  0.005337
   238/299     5.92G   0.01801  0.009786  0.001338   0.02913        52       640    0.9318    0.9422    0.9489     0.658   0.02088  0.007252   0.00534
   239/299     5.92G   0.01795  0.009651  0.001181   0.02878        21       640    0.9318     0.942    0.9489    0.6577   0.02088  0.007253  0.005344
   240/299     5.92G   0.01796  0.009732  0.001183   0.02888        40       640     0.932     0.942     0.949    0.6576   0.02088  0.007253  0.005347
   241/299     5.92G   0.01806  0.009884  0.001398   0.02934        36       640    0.9318    0.9423     0.949    0.6577   0.02089  0.007255  0.005349
   242/299     5.92G   0.01804  0.009815  0.001493   0.02934        24       640    0.9354    0.9388     0.949    0.6577   0.02089  0.007256  0.005351
   243/299     5.92G   0.01792  0.009644  0.001197   0.02877        32       640    0.9357    0.9388    0.9489    0.6574   0.02089  0.007258  0.005353
   244/299     5.92G   0.01785   0.00971  0.001229   0.02879        22       640    0.9362    0.9383    0.9489    0.6573    0.0209  0.007259  0.005357
   245/299     5.92G   0.01765  0.009443  0.001169   0.02826        20       640     0.936    0.9385    0.9488    0.6574    0.0209   0.00726  0.005359
   246/299     5.92G   0.01779  0.009581  0.001175   0.02855        21       640    0.9377    0.9369    0.9488    0.6571    0.0209   0.00726  0.005362
   247/299     5.92G   0.01791  0.009625  0.001292   0.02883        24       640    0.9376    0.9372    0.9487    0.6575    0.0209  0.007261  0.005363
   248/299     5.92G   0.01764  0.009667  0.001348   0.02865        25       640    0.9377    0.9372    0.9489    0.6573    0.0209  0.007262  0.005363
   249/299     5.92G   0.01784  0.009766   0.00121   0.02881        36       640    0.9377    0.9372    0.9489    0.6569    0.0209  0.007263  0.005363
   250/299     5.92G   0.01779  0.009614  0.001378   0.02878        42       640    0.9374    0.9372    0.9488    0.6568   0.02091  0.007264  0.005363
   251/299     5.92G   0.01784  0.009727  0.001047   0.02861        27       640    0.9377    0.9372    0.9484    0.6569   0.02091  0.007265  0.005363
   252/299     5.92G   0.01753  0.009452  0.001121    0.0281        17       640    0.9372    0.9377    0.9485    0.6567   0.02091  0.007266  0.005362
   253/299     5.92G   0.01767  0.009565  0.001127   0.02836        24       640    0.9371    0.9378    0.9484    0.6565   0.02092  0.007268  0.005362
   254/299     5.92G   0.01756  0.009585  0.001248   0.02839        33       640    0.9372    0.9378    0.9485    0.6566   0.02092  0.007269  0.005363
   255/299     5.92G   0.01757  0.009603   0.00108   0.02825        27       640    0.9372    0.9383    0.9486    0.6565   0.02092   0.00727  0.005366
   256/299     5.92G    0.0175  0.009619  0.001178    0.0283        30       640    0.9372    0.9383    0.9486    0.6563   0.02092  0.007271   0.00537
   257/299     5.92G    0.0176  0.009507  0.001097    0.0282        16       640    0.9372    0.9383    0.9486    0.6561   0.02092  0.007271  0.005373
   258/299     5.92G   0.01756  0.009509  0.001257   0.02833        16       640    0.9369    0.9385    0.9487    0.6562   0.02093  0.007273  0.005372
   259/299     5.92G   0.01788  0.009742  0.001558   0.02918        22       640    0.9367    0.9388    0.9486     0.656   0.02093  0.007274  0.005372
   260/299     5.92G   0.01769  0.009573  0.001329   0.02859        28       640     0.936    0.9396    0.9485    0.6562   0.02093  0.007274  0.005373
   261/299     5.92G   0.01754  0.009641  0.001213    0.0284        73       640    0.9365    0.9394    0.9485    0.6559   0.02094  0.007275  0.005376
   262/299     5.92G   0.01771  0.009566  0.001373   0.02865        22       640    0.9369    0.9393    0.9485     0.656   0.02094  0.007276  0.005379
   263/299     5.92G   0.01756  0.009781  0.001249   0.02859        23       640    0.9369    0.9393    0.9486    0.6558   0.02094  0.007277   0.00538
   264/299     5.92G   0.01749  0.009674  0.001338    0.0285        29       640    0.9368     0.939    0.9486    0.6555   0.02094  0.007278  0.005382
   265/299     5.92G   0.01747  0.009617  0.001173   0.02826        25       640    0.9367     0.939    0.9485    0.6554   0.02095   0.00728  0.005382
   266/299     5.92G   0.01732  0.009362  0.001273   0.02795        26       640    0.9365    0.9388    0.9485    0.6553   0.02095  0.007282  0.005382
   267/299     5.92G   0.01702  0.009205  0.001135   0.02736        64       640    0.9363     0.939    0.9484    0.6555   0.02096  0.007284  0.005382
   268/299     5.92G   0.01717   0.00952  0.001212   0.02791        23       640    0.9372    0.9379    0.9485    0.6552   0.02096  0.007286  0.005382
   269/299     5.92G   0.01716  0.009358  0.001124   0.02764        26       640    0.9365    0.9385    0.9484    0.6548   0.02096  0.007288  0.005385
   270/299     5.92G    0.0172  0.009587  0.001189   0.02798        60       640    0.9367    0.9385    0.9484    0.6548   0.02097   0.00729  0.005388
   271/299     5.92G   0.01732  0.009323  0.001104   0.02775        25       640    0.9357    0.9392    0.9484    0.6545   0.02097  0.007291  0.005391
   272/299     5.92G   0.01736  0.009528  0.001159   0.02804        52       640    0.9356    0.9395    0.9483    0.6541   0.02098  0.007293  0.005395
   273/299     5.92G   0.01712  0.009519  0.001015   0.02765        33       640     0.936     0.939    0.9483    0.6543   0.02098  0.007294  0.005397
   274/299     5.92G   0.01716  0.009345  0.001063   0.02756        30       640    0.9355    0.9396    0.9483    0.6543   0.02098  0.007295  0.005399
   275/299     5.92G   0.01702  0.009293   0.00101   0.02733        34       640    0.9361    0.9393    0.9483    0.6543   0.02098  0.007297  0.005404
   276/299     5.92G   0.01716   0.00926  0.001052   0.02747        18       640    0.9357    0.9396    0.9483    0.6542   0.02099  0.007299  0.005409
   277/299     5.92G   0.01736  0.009511  0.001265   0.02813        23       640    0.9349    0.9401    0.9482    0.6541   0.02099  0.007301  0.005413
   278/299     5.92G   0.01738  0.009473  0.001214   0.02807        14       640    0.9352    0.9396    0.9482    0.6539   0.02099  0.007302  0.005414
   279/299     5.92G   0.01724  0.009363  0.001176   0.02778        21       640    0.9364    0.9382    0.9482    0.6536     0.021  0.007302  0.005414
   280/299     5.92G   0.01694  0.009355  0.001027   0.02732        23       640    0.9352    0.9396    0.9481    0.6538     0.021  0.007304  0.005412
   281/299     5.92G   0.01692  0.009433  0.001151    0.0275        16       640    0.9364    0.9382     0.948    0.6537     0.021  0.007305  0.005412
   282/299     5.92G   0.01692  0.009277  0.001054   0.02725        24       640    0.9359    0.9389    0.9481    0.6536   0.02101  0.007306  0.005412
   283/299     5.92G   0.01697   0.00907  0.001089   0.02713        21       640    0.9359    0.9388    0.9479    0.6537   0.02101  0.007307  0.005413
   284/299     5.92G   0.01688  0.009392  0.001229    0.0275        18       640     0.936    0.9388    0.9479    0.6541   0.02101  0.007309  0.005414
   285/299     5.92G   0.01705  0.009299  0.001078   0.02743        18       640    0.9358     0.939    0.9479    0.6537   0.02102  0.007309  0.005412
   286/299     5.92G     0.017  0.009436  0.001153   0.02759        20       640    0.9361    0.9387    0.9479    0.6535   0.02102  0.007311  0.005412
   287/299     5.92G   0.01685    0.0092   0.00112   0.02717        64       640    0.9358     0.939    0.9479    0.6534   0.02102  0.007313  0.005411
   288/299     5.92G   0.01695  0.009293  0.001006   0.02724        18       640    0.9361    0.9389    0.9479    0.6536   0.02103  0.007315   0.00541
   289/299     5.92G   0.01681  0.009237  0.001035   0.02708        30       640    0.9361     0.939    0.9478    0.6534   0.02103  0.007316  0.005409
   290/299     5.92G   0.01693  0.009263   0.00098   0.02717        48       640    0.9361     0.939    0.9478     0.653   0.02103  0.007318  0.005408
   291/299     5.92G   0.01675  0.009284  0.001099   0.02713        24       640    0.9361    0.9387    0.9478    0.6526   0.02104   0.00732  0.005407
   292/299     5.92G   0.01667  0.009234   0.00104   0.02695        33       640    0.9361     0.939    0.9477    0.6526   0.02104  0.007321  0.005409
   293/299     5.92G   0.01687  0.009337  0.001177   0.02739        22       640    0.9355     0.939    0.9478    0.6528   0.02104  0.007324  0.005412
   294/299     5.92G   0.01698  0.009323   0.00111   0.02741        13       640    0.9361    0.9382    0.9477    0.6525   0.02105  0.007325  0.005416
   295/299     5.92G   0.01694  0.009321  0.001007   0.02727        30       640    0.9356    0.9388    0.9478    0.6524   0.02105  0.007327  0.005416
   296/299     5.92G   0.01668  0.009223   0.00113   0.02703        26       640    0.9355    0.9388    0.9478    0.6527   0.02105  0.007328  0.005417
   297/299     5.92G   0.01679  0.009141  0.001004   0.02694        19       640    0.9371    0.9372    0.9478    0.6524   0.02105   0.00733  0.005416
   298/299     5.92G   0.01688  0.009371  0.001105   0.02736        45       640    0.9331     0.941    0.9477    0.6523   0.02106  0.007332  0.005417
   299/299     5.92G   0.01689  0.009159  0.001058   0.02711        79       640    0.9371    0.9371    0.9476    0.6525   0.02106  0.007334  0.005418
